Time,open,high,low,close
2016-06-01 07:04:00,1.11265,1.11268,1.11254,1.11268
2016-06-01 07:05:00,1.11268,1.11288,1.11261,1.11288
2016-06-01 07:06:00,1.1129,1.1129,1.11268,1.11269
2016-06-01 07:07:00,1.1127,1.11273,1.11261,1.11269
2016-06-01 07:08:00,1.1127,1.11271,1.11234,1.11238
2016-06-01 07:09:00,1.11239,1.11245,1.1121,1.11214
2016-06-01 07:10:00,1.11216,1.11226,1.112,1.11221
2016-06-01 07:11:00,1.11222,1.1125,1.11222,1.11236
2016-06-01 07:12:00,1.11235,1.11235,1.11218,1.11223
2016-06-01 07:13:00,1.11222,1.11233,1.11214,1.11222
2016-06-01 07:14:00,1.11222,1.1123,1.11216,1.11218
2016-06-01 07:15:00,1.11217,1.11222,1.112,1.11205
2016-06-01 07:16:00,1.11204,1.11234,1.11204,1.11229
2016-06-01 07:17:00,1.11227,1.1123,1.11214,1.11221
2016-06-01 07:18:00,1.11222,1.11226,1.1121,1.11221
2016-06-01 07:19:00,1.1122,1.11233,1.11218,1.11224
2016-06-01 07:20:00,1.11223,1.11227,1.11212,1.11227
2016-06-01 07:21:00,1.11228,1.11256,1.11228,1.11235
2016-06-01 07:22:00,1.11236,1.11236,1.11213,1.11215
2016-06-01 07:23:00,1.11214,1.11222,1.11206,1.11222
2016-06-01 07:24:00,1.11222,1.11225,1.11218,1.11223
2016-06-01 07:25:00,1.11223,1.1123,1.11215,1.11227
2016-06-01 07:26:00,1.11227,1.11232,1.11215,1.11224
2016-06-01 07:27:00,1.11224,1.11243,1.11222,1.11243
2016-06-01 07:28:00,1.11243,1.11246,1.11223,1.1123
2016-06-01 07:29:00,1.11231,1.11265,1.11231,1.11255
2016-06-01 07:30:00,1.11256,1.11265,1.11247,1.11252
2016-06-01 07:31:00,1.11252,1.11272,1.11252,1.11271
2016-06-01 07:32:00,1.11272,1.11291,1.11271,1.11288
2016-06-01 07:33:00,1.11288,1.11318,1.11274,1.11305
2016-06-01 07:34:00,1.11305,1.11326,1.11286,1.11326
2016-06-01 07:35:00,1.11325,1.11331,1.11309,1.11309
2016-06-01 07:36:00,1.11307,1.1135,1.11307,1.11342
2016-06-01 07:37:00,1.11341,1.11349,1.11335,1.11336
2016-06-01 07:38:00,1.11335,1.11336,1.11293,1.11294
2016-06-01 07:39:00,1.11294,1.11331,1.11291,1.1133
2016-06-01 07:40:00,1.11331,1.11331,1.11317,1.11317
2016-06-01 07:41:00,1.11317,1.11345,1.11317,1.11342
2016-06-01 07:42:00,1.11342,1.11347,1.11338,1.11345
2016-06-01 07:43:00,1.11345,1.11356,1.11322,1.11333
2016-06-01 07:44:00,1.11333,1.11333,1.11303,1.1131
2016-06-01 07:45:00,1.11311,1.11312,1.11283,1.11301
2016-06-01 07:46:00,1.11301,1.11301,1.11272,1.11274
2016-06-01 07:47:00,1.11274,1.11287,1.1127,1.11275
2016-06-01 07:48:00,1.11274,1.11287,1.11265,1.11287
2016-06-01 07:49:00,1.11289,1.11291,1.11258,1.11259
2016-06-01 07:50:00,1.11259,1.11277,1.11259,1.11277
2016-06-01 07:51:00,1.11276,1.11286,1.1127,1.1127
2016-06-01 07:52:00,1.1127,1.11275,1.11261,1.11269
2016-06-01 07:53:00,1.11268,1.11274,1.11265,1.11272
2016-06-01 07:54:00,1.11271,1.11284,1.11264,1.1128
2016-06-01 07:55:00,1.11279,1.11288,1.11276,1.11287
2016-06-01 07:56:00,1.11286,1.11286,1.11266,1.11267
2016-06-01 07:57:00,1.11268,1.11275,1.11264,1.11273
2016-06-01 07:58:00,1.11272,1.11272,1.11255,1.11255
2016-06-01 07:59:00,1.11253,1.11255,1.11244,1.11252
2016-06-01 08:00:00,1.11248,1.11256,1.11225,1.11247
2016-06-01 08:01:00,1.11248,1.11278,1.11241,1.11273
2016-06-01 08:02:00,1.11274,1.1129,1.11274,1.11287
2016-06-01 08:03:00,1.11286,1.11315,1.11286,1.11302
2016-06-01 08:04:00,1.11304,1.11315,1.11304,1.1131
2016-06-01 08:05:00,1.11311,1.11325,1.11309,1.11321
2016-06-01 08:06:00,1.11322,1.11342,1.11322,1.11333
2016-06-01 08:07:00,1.11332,1.11335,1.11324,1.11333
2016-06-01 08:08:00,1.11333,1.11334,1.11316,1.1132
2016-06-01 08:09:00,1.11321,1.11328,1.11317,1.1132
2016-06-01 08:10:00,1.1132,1.11321,1.11307,1.1131
2016-06-01 08:11:00,1.1131,1.1133,1.1131,1.11317
2016-06-01 08:12:00,1.11318,1.11322,1.11306,1.11308
2016-06-01 08:13:00,1.11309,1.11312,1.11305,1.11311
2016-06-01 08:14:00,1.11312,1.11312,1.11301,1.11311
2016-06-01 08:15:00,1.11312,1.11322,1.113,1.11313
2016-06-01 08:16:00,1.11313,1.11315,1.11301,1.11301
2016-06-01 08:17:00,1.11301,1.11311,1.11284,1.11287
2016-06-01 08:18:00,1.11288,1.11301,1.11284,1.11301
2016-06-01 08:19:00,1.11301,1.11333,1.11297,1.11333
2016-06-01 08:20:00,1.11333,1.11337,1.1132,1.11322
2016-06-01 08:21:00,1.11324,1.11327,1.11314,1.11315
2016-06-01 08:22:00,1.11315,1.11326,1.11315,1.1132
2016-06-01 08:23:00,1.11318,1.11319,1.11302,1.11306
2016-06-01 08:24:00,1.11306,1.11309,1.11293,1.11294
2016-06-01 08:25:00,1.11295,1.11305,1.11294,1.11301
2016-06-01 08:26:00,1.11302,1.11302,1.11293,1.11295
2016-06-01 08:27:00,1.11295,1.11302,1.1129,1.11302
2016-06-01 08:28:00,1.11302,1.11302,1.11295,1.11295
2016-06-01 08:29:00,1.11296,1.11304,1.11294,1.11304
2016-06-01 08:30:00,1.11304,1.11324,1.11303,1.11322
2016-06-01 08:31:00,1.11322,1.11351,1.1132,1.11351
2016-06-01 08:32:00,1.1135,1.11377,1.11348,1.11376
2016-06-01 08:33:00,1.11375,1.11385,1.11372,1.11376
2016-06-01 08:34:00,1.11374,1.11405,1.11372,1.11392
2016-06-01 08:35:00,1.11391,1.11407,1.11391,1.114
2016-06-01 08:36:00,1.11402,1.11402,1.11394,1.11394
2016-06-01 08:37:00,1.11394,1.11416,1.11387,1.11413
2016-06-01 08:38:00,1.11413,1.11432,1.11411,1.11417
2016-06-01 08:39:00,1.11416,1.11423,1.11409,1.11415
2016-06-01 08:40:00,1.11415,1.11422,1.11411,1.11419
2016-06-01 08:41:00,1.11421,1.11453,1.1142,1.11448
2016-06-01 08:42:00,1.11447,1.11448,1.11426,1.11427
2016-06-01 08:43:00,1.11426,1.11434,1.11421,1.11421
2016-06-01 08:44:00,1.1142,1.11424,1.1141,1.11419
2016-06-01 08:45:00,1.11419,1.1142,1.11394,1.11404
2016-06-01 08:46:00,1.11403,1.11409,1.11381,1.11405
2016-06-01 08:47:00,1.11405,1.11446,1.11404,1.11442
2016-06-01 08:48:00,1.11443,1.11518,1.11432,1.11517
2016-06-01 08:49:00,1.11517,1.1156,1.11503,1.11523
2016-06-01 08:50:00,1.1152,1.11522,1.11491,1.11504
2016-06-01 08:51:00,1.11502,1.11518,1.11489,1.11509
2016-06-01 08:52:00,1.11507,1.11518,1.11495,1.11514
2016-06-01 08:53:00,1.11514,1.11534,1.11503,1.11515
2016-06-01 08:54:00,1.11513,1.11531,1.1151,1.11522
2016-06-01 08:55:00,1.11523,1.1156,1.1152,1.11543
2016-06-01 08:56:00,1.11544,1.1156,1.1154,1.11544
2016-06-01 08:57:00,1.11544,1.11547,1.11515,1.11515
2016-06-01 08:58:00,1.11513,1.1153,1.11511,1.11514
2016-06-01 08:59:00,1.11512,1.11541,1.115,1.1153
2016-06-01 09:00:00,1.1153,1.11542,1.11516,1.11525
2016-06-01 09:01:00,1.11525,1.11546,1.11524,1.11527
2016-06-01 09:02:00,1.11525,1.11556,1.1152,1.11556
2016-06-01 09:03:00,1.1156,1.1156,1.11537,1.11545
2016-06-01 09:04:00,1.11547,1.11547,1.11528,1.11531
2016-06-01 09:05:00,1.1153,1.11536,1.11511,1.11514
2016-06-01 09:06:00,1.11515,1.11516,1.11506,1.11516
2016-06-01 09:07:00,1.11516,1.1152,1.11499,1.1152
2016-06-01 09:08:00,1.11522,1.11536,1.11509,1.1151
2016-06-01 09:09:00,1.1151,1.11515,1.11499,1.115
2016-06-01 09:10:00,1.115,1.115,1.11463,1.11463
2016-06-01 09:11:00,1.11461,1.11485,1.11458,1.11473
2016-06-01 09:12:00,1.11471,1.11507,1.1147,1.11495
2016-06-01 09:13:00,1.11494,1.11511,1.11492,1.1151
2016-06-01 09:14:00,1.1151,1.11512,1.11484,1.115
2016-06-01 09:15:00,1.11499,1.11501,1.1147,1.11472
2016-06-01 09:16:00,1.11472,1.11475,1.11464,1.11474
2016-06-01 09:17:00,1.11474,1.11488,1.11471,1.11485
2016-06-01 09:18:00,1.11484,1.11505,1.11481,1.11494
2016-06-01 09:19:00,1.11495,1.11504,1.11488,1.11504
2016-06-01 09:20:00,1.11504,1.11514,1.11499,1.11501
2016-06-01 09:21:00,1.115,1.11513,1.11494,1.11507
2016-06-01 09:22:00,1.11506,1.11506,1.11482,1.11491
2016-06-01 09:23:00,1.11492,1.11507,1.1149,1.11501
2016-06-01 09:24:00,1.115,1.11515,1.11493,1.11503
2016-06-01 09:25:00,1.11503,1.11517,1.11503,1.1151
2016-06-01 09:26:00,1.11508,1.1151,1.11496,1.1151
2016-06-01 09:27:00,1.11511,1.11517,1.1151,1.11517
2016-06-01 09:28:00,1.11517,1.11546,1.11517,1.11546
2016-06-01 09:29:00,1.11546,1.11555,1.11536,1.11539
2016-06-01 09:30:00,1.1154,1.11541,1.11515,1.11527
2016-06-01 09:31:00,1.11525,1.11534,1.11516,1.11528
2016-06-01 09:32:00,1.11527,1.11543,1.11525,1.11532
2016-06-01 09:33:00,1.11532,1.11532,1.11498,1.11505
2016-06-01 09:34:00,1.11505,1.1152,1.115,1.11512
2016-06-01 09:35:00,1.11512,1.1153,1.11512,1.11515
2016-06-01 09:36:00,1.11513,1.11542,1.11512,1.1154
2016-06-01 09:37:00,1.11541,1.11547,1.11524,1.11546
2016-06-01 09:38:00,1.11546,1.11546,1.11535,1.11539
2016-06-01 09:39:00,1.11539,1.11544,1.11525,1.1154
2016-06-01 09:40:00,1.11539,1.11556,1.11536,1.11553
2016-06-01 09:41:00,1.11552,1.11554,1.1154,1.11544
2016-06-01 09:42:00,1.11543,1.11565,1.11539,1.11563
2016-06-01 09:43:00,1.11564,1.1159,1.11563,1.11574
2016-06-01 09:44:00,1.11574,1.11596,1.11565,1.11593
2016-06-01 09:45:00,1.11594,1.11601,1.11589,1.11601
2016-06-01 09:46:00,1.11602,1.11602,1.11591,1.11594
2016-06-01 09:47:00,1.11592,1.11614,1.1159,1.11606
2016-06-01 09:48:00,1.11605,1.11622,1.11605,1.11621
2016-06-01 09:49:00,1.1162,1.1162,1.11606,1.1161
2016-06-01 09:50:00,1.11609,1.11609,1.11589,1.11596
2016-06-01 09:51:00,1.11591,1.11598,1.11584,1.11591
2016-06-01 09:52:00,1.11592,1.11609,1.11591,1.11608
2016-06-01 09:53:00,1.11607,1.11612,1.11596,1.11596
2016-06-01 09:54:00,1.11597,1.11598,1.11567,1.1157
2016-06-01 09:55:00,1.1157,1.11578,1.1157,1.11573
2016-06-01 09:56:00,1.11574,1.11578,1.11568,1.1157
2016-06-01 09:57:00,1.11569,1.11576,1.11562,1.11573
2016-06-01 09:58:00,1.11574,1.11575,1.11569,1.1157
2016-06-01 09:59:00,1.1157,1.1157,1.1155,1.11553
2016-06-01 10:00:00,1.11552,1.11553,1.1154,1.11549
2016-06-01 10:01:00,1.11549,1.11567,1.11543,1.11555
2016-06-01 10:02:00,1.11554,1.11559,1.1155,1.11553
2016-06-01 10:03:00,1.11554,1.11554,1.11529,1.1153
2016-06-01 10:04:00,1.1153,1.11542,1.11529,1.11538
2016-06-01 10:05:00,1.11538,1.11557,1.11534,1.11534
2016-06-01 10:06:00,1.11535,1.11545,1.1152,1.1152
2016-06-01 10:07:00,1.11521,1.11537,1.1152,1.11533
2016-06-01 10:08:00,1.11532,1.1154,1.11524,1.1153
2016-06-01 10:09:00,1.1153,1.11546,1.11529,1.1154
2016-06-01 10:10:00,1.11541,1.11567,1.1154,1.11566
2016-06-01 10:11:00,1.11566,1.11566,1.11553,1.11555
2016-06-01 10:12:00,1.11555,1.1156,1.1155,1.11559
2016-06-01 10:13:00,1.11558,1.11558,1.11544,1.11548
2016-06-01 10:14:00,1.11547,1.11566,1.11547,1.1156
2016-06-01 10:15:00,1.11562,1.11574,1.1156,1.11569
2016-06-01 10:16:00,1.11569,1.11577,1.11563,1.11577
2016-06-01 10:17:00,1.11577,1.11579,1.1157,1.11571
2016-06-01 10:18:00,1.11571,1.11588,1.11571,1.11577
2016-06-01 10:19:00,1.11577,1.11616,1.11575,1.11595
2016-06-01 10:20:00,1.11595,1.1161,1.11595,1.11597
2016-06-01 10:21:00,1.11597,1.11605,1.11594,1.11604
2016-06-01 10:22:00,1.11603,1.11603,1.11576,1.11581
2016-06-01 10:23:00,1.11581,1.1159,1.11579,1.11586
2016-06-01 10:24:00,1.11586,1.11594,1.11585,1.11592
2016-06-01 10:25:00,1.11593,1.11604,1.11586,1.11603
2016-06-01 10:26:00,1.11603,1.11606,1.1159,1.116
2016-06-01 10:27:00,1.116,1.11603,1.11593,1.11597
2016-06-01 10:28:00,1.11597,1.11602,1.11579,1.11582
2016-06-01 10:29:00,1.11581,1.11593,1.1158,1.11584
2016-06-01 10:30:00,1.11583,1.11589,1.11576,1.11587
2016-06-01 10:31:00,1.11586,1.11601,1.11586,1.11599
2016-06-01 10:32:00,1.116,1.11625,1.116,1.11623
2016-06-01 10:33:00,1.11623,1.11623,1.11602,1.11604
2016-06-01 10:34:00,1.11605,1.11613,1.11581,1.11585
2016-06-01 10:35:00,1.11585,1.11592,1.11579,1.11587
2016-06-01 10:36:00,1.11587,1.11593,1.11574,1.11576
2016-06-01 10:37:00,1.11575,1.11593,1.11575,1.11591
2016-06-01 10:38:00,1.11592,1.116,1.1159,1.11591
2016-06-01 10:39:00,1.11591,1.11597,1.11591,1.11596
2016-06-01 10:40:00,1.11596,1.11609,1.11592,1.11599
2016-06-01 10:41:00,1.116,1.11606,1.11598,1.11605
2016-06-01 10:42:00,1.11606,1.11606,1.11592,1.11598
2016-06-01 10:43:00,1.11599,1.11599,1.11589,1.11592
2016-06-01 10:44:00,1.11593,1.11608,1.11588,1.11606
2016-06-01 10:45:00,1.11607,1.11616,1.11606,1.11616
2016-06-01 10:46:00,1.11616,1.11624,1.11611,1.11623
2016-06-01 10:47:00,1.11624,1.11625,1.11612,1.11617
2016-06-01 10:48:00,1.11616,1.11624,1.1161,1.11612
2016-06-01 10:49:00,1.11611,1.11628,1.11604,1.11628
2016-06-01 10:50:00,1.1163,1.11634,1.11619,1.11621
2016-06-01 10:51:00,1.11621,1.11627,1.11611,1.11611
2016-06-01 10:52:00,1.1161,1.11615,1.11587,1.11587
2016-06-01 10:53:00,1.11588,1.11594,1.11576,1.11582
2016-06-01 10:54:00,1.11581,1.11589,1.1157,1.11579
2016-06-01 10:55:00,1.1158,1.11595,1.11577,1.11595
2016-06-01 10:56:00,1.11596,1.11603,1.11591,1.116
2016-06-01 10:57:00,1.116,1.11615,1.11597,1.11613
2016-06-01 10:58:00,1.11614,1.11624,1.11607,1.11618
2016-06-01 10:59:00,1.11617,1.11631,1.11617,1.11628
2016-06-01 11:00:00,1.11628,1.1163,1.11605,1.11609
2016-06-01 11:01:00,1.1161,1.11615,1.11594,1.11614
2016-06-01 11:02:00,1.11613,1.11615,1.11607,1.11611
2016-06-01 11:03:00,1.11611,1.11613,1.11607,1.11609
2016-06-01 11:04:00,1.11609,1.11614,1.11603,1.11609
2016-06-01 11:05:00,1.1161,1.11614,1.11604,1.1161
2016-06-01 11:06:00,1.11611,1.11618,1.11611,1.11616
2016-06-01 11:07:00,1.11616,1.11616,1.11608,1.11608
2016-06-01 11:08:00,1.11608,1.11619,1.11605,1.1161
2016-06-01 11:09:00,1.11608,1.11614,1.11594,1.11612
2016-06-01 11:10:00,1.11611,1.11612,1.11601,1.11602
2016-06-01 11:11:00,1.11601,1.11607,1.11599,1.11607
2016-06-01 11:12:00,1.11607,1.11614,1.11599,1.116
2016-06-01 11:13:00,1.116,1.11601,1.11593,1.11594
2016-06-01 11:14:00,1.11594,1.11594,1.11566,1.11575
2016-06-01 11:15:00,1.11575,1.11583,1.11573,1.11582
2016-06-01 11:16:00,1.11582,1.1159,1.11579,1.1159
2016-06-01 11:17:00,1.1159,1.11605,1.1159,1.11603
2016-06-01 11:18:00,1.11603,1.1161,1.11594,1.11608
2016-06-01 11:19:00,1.1161,1.11624,1.11608,1.11612
2016-06-01 11:20:00,1.11612,1.11613,1.11608,1.1161
2016-06-01 11:21:00,1.11609,1.11623,1.11609,1.11623
2016-06-01 11:22:00,1.11624,1.11645,1.11624,1.11643
2016-06-01 11:23:00,1.11643,1.11676,1.11643,1.11673
2016-06-01 11:24:00,1.11672,1.11672,1.11657,1.11671
2016-06-01 11:25:00,1.11671,1.11675,1.11652,1.11665
2016-06-01 11:26:00,1.11666,1.11666,1.11652,1.11659
2016-06-01 11:27:00,1.1166,1.11668,1.11657,1.11668
2016-06-01 11:28:00,1.11668,1.11674,1.11661,1.11667
2016-06-01 11:29:00,1.11665,1.11667,1.1165,1.11658
2016-06-01 11:30:00,1.11656,1.11665,1.11651,1.11654
2016-06-01 11:31:00,1.11653,1.11656,1.11646,1.11656
2016-06-01 11:32:00,1.11655,1.11655,1.11635,1.11636
2016-06-01 11:33:00,1.11636,1.11639,1.11627,1.11635
2016-06-01 11:34:00,1.11635,1.11635,1.11626,1.11627
2016-06-01 11:35:00,1.11626,1.11632,1.11606,1.11609
2016-06-01 11:36:00,1.11611,1.11612,1.11595,1.11601
2016-06-01 11:37:00,1.116,1.11605,1.11588,1.11588
2016-06-01 11:38:00,1.11589,1.11604,1.11588,1.11599
2016-06-01 11:39:00,1.11599,1.11608,1.11592,1.11598
2016-06-01 11:40:00,1.116,1.11608,1.11598,1.11602
2016-06-01 11:41:00,1.11602,1.11612,1.11589,1.11612
2016-06-01 11:42:00,1.11611,1.11613,1.116,1.11604
2016-06-01 11:43:00,1.11604,1.11605,1.11594,1.11605
2016-06-01 11:44:00,1.11605,1.11611,1.11597,1.11604
2016-06-01 11:45:00,1.11603,1.11611,1.11599,1.11605
2016-06-01 11:46:00,1.11604,1.11608,1.11596,1.11599
2016-06-01 11:47:00,1.116,1.11601,1.11589,1.11592
2016-06-01 11:48:00,1.11592,1.11592,1.11583,1.11584
2016-06-01 11:49:00,1.11583,1.11596,1.11583,1.11588
2016-06-01 11:50:00,1.11589,1.11589,1.11579,1.11584
2016-06-01 11:51:00,1.11584,1.11588,1.11574,1.11574
2016-06-01 11:52:00,1.11574,1.11575,1.11567,1.11572
2016-06-01 11:53:00,1.11572,1.1158,1.11568,1.11573
2016-06-01 11:54:00,1.11572,1.11575,1.11569,1.11574
2016-06-01 11:55:00,1.11574,1.11581,1.11574,1.1158
2016-06-01 11:56:00,1.11579,1.11579,1.11574,1.11576
2016-06-01 11:57:00,1.11575,1.11579,1.11574,1.11574
2016-06-01 11:58:00,1.11574,1.1158,1.11574,1.11579
2016-06-01 11:59:00,1.11579,1.11585,1.11572,1.11579
2016-06-01 12:00:00,1.11577,1.11585,1.11573,1.11573
2016-06-01 12:01:00,1.11573,1.11573,1.11562,1.11571
2016-06-01 12:02:00,1.11571,1.11585,1.11571,1.11573
2016-06-01 12:03:00,1.11574,1.1159,1.11574,1.1159
2016-06-01 12:04:00,1.1159,1.11604,1.1159,1.116
2016-06-01 12:05:00,1.116,1.11632,1.116,1.1162
2016-06-01 12:06:00,1.1162,1.11633,1.11612,1.11616
2016-06-01 12:07:00,1.11617,1.11617,1.11596,1.11599
2016-06-01 12:08:00,1.11599,1.11605,1.11555,1.11558
2016-06-01 12:09:00,1.11558,1.11559,1.11548,1.1155
2016-06-01 12:10:00,1.1155,1.11561,1.1155,1.11552
2016-06-01 12:11:00,1.11552,1.11568,1.1155,1.11564
2016-06-01 12:12:00,1.11563,1.11575,1.1155,1.11572
2016-06-01 12:13:00,1.11573,1.11585,1.11568,1.11583
2016-06-01 12:14:00,1.11582,1.11605,1.11582,1.11592
2016-06-01 12:15:00,1.11593,1.11609,1.1159,1.11597
2016-06-01 12:16:00,1.11595,1.11601,1.1158,1.1158
2016-06-01 12:17:00,1.1158,1.11622,1.11579,1.11609
2016-06-01 12:18:00,1.1161,1.11649,1.1161,1.1164
2016-06-01 12:19:00,1.1164,1.11644,1.11623,1.11623
2016-06-01 12:20:00,1.1162,1.11625,1.116,1.116
2016-06-01 12:21:00,1.11601,1.11615,1.116,1.11608
2016-06-01 12:22:00,1.11608,1.11619,1.11596,1.11616
2016-06-01 12:23:00,1.11616,1.11627,1.11615,1.11625
2016-06-01 12:24:00,1.11623,1.11624,1.11614,1.11619
2016-06-01 12:25:00,1.11619,1.11636,1.11619,1.11635
2016-06-01 12:26:00,1.11635,1.11645,1.11629,1.11643
2016-06-01 12:27:00,1.11643,1.11647,1.11626,1.11628
2016-06-01 12:28:00,1.11628,1.1165,1.11628,1.11644
2016-06-01 12:29:00,1.11644,1.11644,1.11634,1.11638
2016-06-01 12:30:00,1.11637,1.11639,1.11614,1.11624
2016-06-01 12:31:00,1.11626,1.11628,1.1162,1.11628
2016-06-01 12:32:00,1.11629,1.1164,1.11629,1.11632
2016-06-01 12:33:00,1.11632,1.11663,1.11631,1.11659
2016-06-01 12:34:00,1.11659,1.11667,1.1163,1.11633
2016-06-01 12:35:00,1.11632,1.11641,1.11614,1.11614
2016-06-01 12:36:00,1.11615,1.11631,1.11615,1.11624
2016-06-01 12:37:00,1.11624,1.11639,1.11619,1.11633
2016-06-01 12:38:00,1.11634,1.11636,1.11619,1.11629
2016-06-01 12:39:00,1.1163,1.11636,1.11628,1.11635
2016-06-01 12:40:00,1.11635,1.11646,1.11627,1.11643
2016-06-01 12:41:00,1.11644,1.11645,1.11633,1.11635
2016-06-01 12:42:00,1.11638,1.11643,1.11632,1.11634
2016-06-01 12:43:00,1.11634,1.11644,1.11634,1.11642
2016-06-01 12:44:00,1.11642,1.11665,1.11641,1.11665
2016-06-01 12:45:00,1.11664,1.11678,1.11664,1.11677
2016-06-01 12:46:00,1.11678,1.1168,1.11667,1.11669
2016-06-01 12:47:00,1.1167,1.11685,1.11664,1.11684
2016-06-01 12:48:00,1.11684,1.11701,1.11684,1.11697
2016-06-01 12:49:00,1.11697,1.11699,1.11691,1.11694
2016-06-01 12:50:00,1.11695,1.11768,1.11694,1.1176
2016-06-01 12:51:00,1.11758,1.11765,1.11744,1.11754
2016-06-01 12:52:00,1.11755,1.118,1.11755,1.11777
2016-06-01 12:53:00,1.11777,1.11784,1.11754,1.11764
2016-06-01 12:54:00,1.11764,1.11779,1.1176,1.11775
2016-06-01 12:55:00,1.11774,1.11781,1.11753,1.11773
2016-06-01 12:56:00,1.11774,1.11776,1.11747,1.11747
2016-06-01 12:57:00,1.11747,1.1176,1.11745,1.11752
2016-06-01 12:58:00,1.11751,1.11757,1.11743,1.11745
2016-06-01 12:59:00,1.11745,1.11773,1.11744,1.11744
2016-06-01 13:00:00,1.11746,1.11758,1.11734,1.11736
2016-06-01 13:01:00,1.11736,1.11859,1.1173,1.11833
2016-06-01 13:02:00,1.11839,1.11851,1.1181,1.11813
2016-06-01 13:03:00,1.11812,1.11818,1.11787,1.11803
2016-06-01 13:04:00,1.11804,1.11817,1.11777,1.11804
2016-06-01 13:05:00,1.11804,1.11821,1.11801,1.11818
2016-06-01 13:06:00,1.11818,1.1185,1.11815,1.11824
2016-06-01 13:07:00,1.11824,1.11824,1.11791,1.11796
2016-06-01 13:08:00,1.11794,1.11798,1.11771,1.11771
2016-06-01 13:09:00,1.1177,1.11778,1.11757,1.11761
2016-06-01 13:10:00,1.11761,1.11774,1.11743,1.11759
2016-06-01 13:11:00,1.1176,1.1176,1.11742,1.11744
2016-06-01 13:12:00,1.11744,1.11755,1.11732,1.1174
2016-06-01 13:13:00,1.11741,1.11749,1.11724,1.11733
2016-06-01 13:14:00,1.11734,1.11755,1.11728,1.11736
2016-06-01 13:15:00,1.11736,1.11763,1.11736,1.11758
2016-06-01 13:16:00,1.11759,1.11759,1.11736,1.11747
2016-06-01 13:17:00,1.11746,1.11769,1.11743,1.11757
2016-06-01 13:18:00,1.11756,1.11782,1.11739,1.11781
2016-06-01 13:19:00,1.11782,1.11796,1.1178,1.11789
2016-06-01 13:20:00,1.11788,1.1179,1.11767,1.11781
2016-06-01 13:21:00,1.11781,1.11808,1.11781,1.11808
2016-06-01 13:22:00,1.11809,1.11834,1.11809,1.1182
2016-06-01 13:23:00,1.11819,1.11831,1.1181,1.11828
2016-06-01 13:24:00,1.11827,1.11827,1.11801,1.1181
2016-06-01 13:25:00,1.11811,1.11812,1.11786,1.11805
2016-06-01 13:26:00,1.11806,1.11807,1.11795,1.11797
2016-06-01 13:27:00,1.11797,1.11799,1.11777,1.11787
2016-06-01 13:28:00,1.11788,1.11791,1.11778,1.11784
2016-06-01 13:29:00,1.11783,1.11783,1.11755,1.11764
2016-06-01 13:30:00,1.11765,1.11765,1.11731,1.11736
2016-06-01 13:31:00,1.11735,1.11752,1.11733,1.11744
2016-06-01 13:32:00,1.11746,1.11768,1.11746,1.11765
2016-06-01 13:33:00,1.11765,1.11773,1.11753,1.11771
2016-06-01 13:34:00,1.1177,1.11776,1.11762,1.1177
2016-06-01 13:35:00,1.1177,1.1177,1.11751,1.11758
2016-06-01 13:36:00,1.11758,1.11768,1.11758,1.11764
2016-06-01 13:37:00,1.11763,1.1178,1.11758,1.11774
2016-06-01 13:38:00,1.11772,1.11799,1.11766,1.11791
2016-06-01 13:39:00,1.11791,1.11796,1.11787,1.11787
2016-06-01 13:40:00,1.11787,1.11812,1.11783,1.1181
2016-06-01 13:41:00,1.1181,1.11811,1.11787,1.1179
2016-06-01 13:42:00,1.11789,1.11809,1.11788,1.11795
2016-06-01 13:43:00,1.11794,1.11822,1.11793,1.11816
2016-06-01 13:44:00,1.11816,1.1182,1.1181,1.11816
2016-06-01 13:45:00,1.11815,1.11834,1.11815,1.11833
2016-06-01 13:46:00,1.11832,1.11834,1.11813,1.11825
2016-06-01 13:47:00,1.11825,1.11837,1.11797,1.11799
2016-06-01 13:48:00,1.118,1.11802,1.11776,1.11777
2016-06-01 13:49:00,1.11777,1.11783,1.11747,1.11754
2016-06-01 13:50:00,1.11754,1.11758,1.11737,1.11737
2016-06-01 13:51:00,1.11737,1.11751,1.11733,1.1175
2016-06-01 13:52:00,1.1175,1.11766,1.11739,1.11758
2016-06-01 13:53:00,1.11757,1.11764,1.11752,1.11755
2016-06-01 13:54:00,1.11756,1.11788,1.11736,1.11782
2016-06-01 13:55:00,1.11782,1.11784,1.11767,1.11772
2016-06-01 13:56:00,1.11773,1.1179,1.1177,1.11785
2016-06-01 13:57:00,1.11784,1.11796,1.11781,1.11789
2016-06-01 13:58:00,1.11789,1.11793,1.11778,1.11782
2016-06-01 13:59:00,1.11781,1.11784,1.11778,1.1178
2016-06-01 14:00:00,1.1178,1.11799,1.11771,1.11771
2016-06-01 14:01:00,1.11771,1.11786,1.11765,1.11765
2016-06-01 14:02:00,1.11764,1.11775,1.11753,1.11766
2016-06-01 14:03:00,1.11766,1.11769,1.11752,1.11769
2016-06-01 14:04:00,1.11769,1.11789,1.11768,1.11782
2016-06-01 14:05:00,1.11783,1.11814,1.11782,1.11812
2016-06-01 14:06:00,1.11809,1.11809,1.1179,1.11792
2016-06-01 14:07:00,1.11793,1.11803,1.1179,1.11802
